colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceStringType,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
178,http://purl.obolibrary.org/obo/EUPATH_0054574,Once one is initiated on PrEP it is to be taken for life,jilindequestionnaire_data_2022-02-01_0550::x178,,jilindequestionnaire_data_2022-02-01_0550,Once one is initiated on PrEP it is to be taken for life,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,62. Once one is initiated on PrEP it is to be taken for life,"1, True | 2, False | 98, Don't Know",value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
181,http://purl.obolibrary.org/obo/EUPATH_0054577,PrEP does not protect you from STIs,jilindequestionnaire_data_2022-02-01_0550::x181,,jilindequestionnaire_data_2022-02-01_0550,PrEP does not protect you from STIs,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,65. PrEP does not protect you from STIs,"1, True | 2, False | 98, Don't Know",value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
177,http://purl.obolibrary.org/obo/EUPATH_0054573,PrEP is effective if you take it on a one-off basis (like a morning after pill),jilindequestionnaire_data_2022-02-01_0550::x177,,jilindequestionnaire_data_2022-02-01_0550,PrEP is effective if you take it on a one-off basis (like a morning after pill),Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,61. PrEP is effective if you take it on a one-off basis (like a morning after pill),"1, True | 2, False | 98, Don't Know",value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
179,http://purl.obolibrary.org/obo/EUPATH_0054575,PrEP is safe for women during pregnancy and breastfeeding,jilindequestionnaire_data_2022-02-01_0550::x179,,jilindequestionnaire_data_2022-02-01_0550,PrEP is safe for women during pregnancy and breastfeeding,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,63. PrEP is safe for women during pregnancy and breastfeeding,"1, True | 2, False | 98, Don't Know",value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
175,http://purl.obolibrary.org/obo/EUPATH_0054571,Somebody who has tested positive for HIV can still use PrEP,jilindequestionnaire_data_2022-02-01_0550::x175,,jilindequestionnaire_data_2022-02-01_0550,Somebody who has tested positive for HIV can still use PrEP,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,59. Somebody who has tested positive for HIV can still use PrEP,"1, True | 2, False | 98, Don't Know",value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
194,http://purl.obolibrary.org/obo/EUPATH_0058382,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x194,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Asked but unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Asked but unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
189,http://purl.obolibrary.org/obo/EUPATH_0054586,Community,jilindequestionnaire_data_2022-02-01_0550::x189,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Community),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Community),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
192,http://purl.obolibrary.org/obo/EUPATH_0054589,Don't know,jilindequestionnaire_data_2022-02-01_0550::x192,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Dont know),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Dont know),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
188,http://purl.obolibrary.org/obo/EUPATH_0054585,Health personnel,jilindequestionnaire_data_2022-02-01_0550::x188,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Health personnel),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Health personnel),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
190,http://purl.obolibrary.org/obo/EUPATH_0058383,Interpersonal sources,jilindequestionnaire_data_2022-02-01_0550::x190,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Interpersonal sources),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Interpersonal sources),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
187,http://purl.obolibrary.org/obo/EUPATH_0054584,Media sources,jilindequestionnaire_data_2022-02-01_0550::x187,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Media sources),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Media sources),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
191,http://purl.obolibrary.org/obo/EUPATH_0054588,Other,jilindequestionnaire_data_2022-02-01_0550::x191,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Other),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Other),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
193,http://purl.obolibrary.org/obo/EUPATH_0058384,Unknown,jilindequestionnaire_data_2022-02-01_0550::x193,,jilindequestionnaire_data_2022-02-01_0550,From who/where did you first read/hear about PrEP? (choice=Unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,71. From who/where did you first read/hear about PrEP? (choice=Unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
210,http://purl.obolibrary.org/obo/EUPATH_0058385,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x210,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Asked but unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Asked but unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
203,http://purl.obolibrary.org/obo/EUPATH_0054598,Bill Boards,jilindequestionnaire_data_2022-02-01_0550::x203,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Bill Boards),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Bill Boards),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
205,http://purl.obolibrary.org/obo/EUPATH_0054600,Face Book/Twitter,jilindequestionnaire_data_2022-02-01_0550::x205,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Face Book/Twitter),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Face Book/Twitter),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
201,http://purl.obolibrary.org/obo/EUPATH_0054596,Flyers/Leaflets,jilindequestionnaire_data_2022-02-01_0550::x201,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Flyers/Leaflets),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Flyers/Leaflets),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
200,http://purl.obolibrary.org/obo/EUPATH_0054595,Magazines/Books,jilindequestionnaire_data_2022-02-01_0550::x200,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Magazines/Books),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Magazines/Books),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
199,http://purl.obolibrary.org/obo/EUPATH_0054594,Newspapers,jilindequestionnaire_data_2022-02-01_0550::x199,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Newspapers),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Newspapers),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
207,http://purl.obolibrary.org/obo/EUPATH_0054602,Other internet sources,jilindequestionnaire_data_2022-02-01_0550::x207,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Other internet sources),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Other internet sources),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
202,http://purl.obolibrary.org/obo/EUPATH_0054597,Posters,jilindequestionnaire_data_2022-02-01_0550::x202,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Posters),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Posters),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
196,http://purl.obolibrary.org/obo/EUPATH_0054591,Radio,jilindequestionnaire_data_2022-02-01_0550::x196,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Radio),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Radio),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
208,http://purl.obolibrary.org/obo/EUPATH_0054603,SMS,jilindequestionnaire_data_2022-02-01_0550::x208,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=SMS),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=SMS),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
197,http://purl.obolibrary.org/obo/EUPATH_0054592,Television,jilindequestionnaire_data_2022-02-01_0550::x197,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Television),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Television),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
209,http://purl.obolibrary.org/obo/EUPATH_0058386,Unknown,jilindequestionnaire_data_2022-02-01_0550::x209,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
198,http://purl.obolibrary.org/obo/EUPATH_0054593,Videos,jilindequestionnaire_data_2022-02-01_0550::x198,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Videos),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Videos),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
204,http://purl.obolibrary.org/obo/EUPATH_0054599,Wall Painting,jilindequestionnaire_data_2022-02-01_0550::x204,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=Wall Painting),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=Wall Painting),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
206,http://purl.obolibrary.org/obo/EUPATH_0054601,WhatsApp,jilindequestionnaire_data_2022-02-01_0550::x206,,jilindequestionnaire_data_2022-02-01_0550,Media sourcesPROBE: Which Media sources? (choice=WhatsApp),Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media,a. Media sourcesPROBE: Which Media sources? (choice=WhatsApp),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
219,http://purl.obolibrary.org/obo/EUPATH_0058387,Asked but unknown,jilindequestionnaire_data_2022-02-01_0550::x219,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Asked but unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Asked but unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
215,http://purl.obolibrary.org/obo/EUPATH_0054607,Chemist,jilindequestionnaire_data_2022-02-01_0550::x215,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Chemist),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Chemist),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
217,http://purl.obolibrary.org/obo/EUPATH_0054609,Clinic,jilindequestionnaire_data_2022-02-01_0550::x217,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Clinic),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Clinic),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
212,http://purl.obolibrary.org/obo/EUPATH_0054604,Clinical Officer/Doctor,jilindequestionnaire_data_2022-02-01_0550::x212,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Clinical Officer/Doctor),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Clinical Officer/Doctor),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
216,http://purl.obolibrary.org/obo/EUPATH_0054608,Hospital,jilindequestionnaire_data_2022-02-01_0550::x216,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Hospital),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Hospital),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
213,http://purl.obolibrary.org/obo/EUPATH_0054605,Nurse/Midwife,jilindequestionnaire_data_2022-02-01_0550::x213,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Nurse/Midwife),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Nurse/Midwife),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
214,http://purl.obolibrary.org/obo/EUPATH_0054606,Pharmacy/Pharmacist,jilindequestionnaire_data_2022-02-01_0550::x214,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Pharmacy/Pharmacist),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Pharmacy/Pharmacist),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
218,http://purl.obolibrary.org/obo/EUPATH_0058388,Unknown,jilindequestionnaire_data_2022-02-01_0550::x218,,jilindequestionnaire_data_2022-02-01_0550,Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Unknown),Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sourcesPROBE: Which Health Personnel sources? (choice=Unknown),,value,,,,Demand_creation_evaluation_questionnaire,,,,,,,,,
